"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"experimento-4-positiva"
"02/01/2026 19:37:21:265 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-53","53","-5","4"
"[run number]","learning-rate","percent-option-B","agents-updated-per-tick","confidence-threshold","spatial-interactions?","influence-type","[step]","pref-A","pref-B"
"1282","0.42","39","5","0.5","false","positive","69","642","428"
"1287","0.42","39","5","0.5","false","positive","166","693","377"
"1290","0.42","39","5","0.5","false","positive","69","674","396"
"1288","0.42","39","5","0.5","false","positive","166","688","382"
"1289","0.42","39","5","0.5","false","positive","166","701","369"
"1284","0.42","39","5","0.5","false","positive","166","698","372"
"1286","0.42","39","5","0.5","false","positive","259","735","335"
"1291","0.43","39","5","0.5","false","positive","69","649","421"
"1283","0.42","39","5","0.5","false","positive","259","714","356"
"1285","0.42","39","5","0.5","false","positive","259","698","372"
"1287","0.42","39","5","0.5","false","positive","259","731","339"
"1282","0.42","39","5","0.5","false","positive","166","672","398"
"1290","0.42","39","5","0.5","false","positive","166","687","383"
"1292","0.43","39","5","0.5","false","positive","69","665","405"
"1293","0.43","39","5","0.5","false","positive","69","648","422"
"1288","0.42","39","5","0.5","false","positive","259","705","365"
"1289","0.42","39","5","0.5","false","positive","259","723","347"
"1291","0.43","39","5","0.5","false","positive","166","690","380"
"1294","0.43","39","5","0.5","false","positive","69","673","397"
"1295","0.43","39","5","0.5","false","positive","69","652","418"
"1284","0.42","39","5","0.5","false","positive","259","741","329"
"1297","0.43","39","5","0.5","false","positive","69","654","416"
"1296","0.43","39","5","0.5","false","positive","69","656","414"
"1292","0.43","39","5","0.5","false","positive","166","674","396"
"1290","0.42","39","5","0.5","false","positive","259","720","350"
"1293","0.43","39","5","0.5","false","positive","166","664","406"
"1282","0.42","39","5","0.5","false","positive","259","710","360"
"1298","0.43","39","5","0.5","false","positive","69","661","409"
"1291","0.43","39","5","0.5","false","positive","259","712","358"
"1294","0.43","39","5","0.5","false","positive","166","686","384"
"1295","0.43","39","5","0.5","false","positive","166","660","410"
"1299","0.43","39","5","0.5","false","positive","69","658","412"
"1297","0.43","39","5","0.5","false","positive","166","666","404"
"1296","0.43","39","5","0.5","false","positive","166","665","405"
"1301","0.43","39","5","0.5","false","positive","69","657","413"
"1300","0.43","39","5","0.5","false","positive","69","683","387"
"1292","0.43","39","5","0.5","false","positive","259","724","346"
"1293","0.43","39","5","0.5","false","positive","259","698","372"
"1298","0.43","39","5","0.5","false","positive","166","698","372"
"1294","0.43","39","5","0.5","false","positive","259","709","361"
"1302","0.43","39","5","0.5","false","positive","69","660","410"
"1299","0.43","39","5","0.5","false","positive","166","686","384"
"1295","0.43","39","5","0.5","false","positive","259","690","380"
"1303","0.43","39","5","0.5","false","positive","69","643","427"
"1301","0.43","39","5","0.5","false","positive","166","677","393"
"1297","0.43","39","5","0.5","false","positive","259","716","354"
"1296","0.43","39","5","0.5","false","positive","259","705","365"
"1304","0.43","39","5","0.5","false","positive","69","664","406"
"1298","0.43","39","5","0.5","false","positive","259","718","352"
"1300","0.43","39","5","0.5","false","positive","166","690","380"
"1305","0.43","39","5","0.5","false","positive","69","660","410"
"1306","0.43","39","5","0.5","false","positive","69","662","408"
"1307","0.43","39","5","0.5","false","positive","69","660","410"
"1303","0.43","39","5","0.5","false","positive","166","679","391"
"1302","0.43","39","5","0.5","false","positive","166","683","387"
"1299","0.43","39","5","0.5","false","positive","259","713","357"
"1301","0.43","39","5","0.5","false","positive","259","728","342"
"1308","0.43","39","5","0.5","false","positive","69","647","423"
"1304","0.43","39","5","0.5","false","positive","166","678","392"
"1309","0.43","39","5","0.5","false","positive","69","667","403"
"1310","0.43","39","5","0.5","false","positive","69","670","400"
"1305","0.43","39","5","0.5","false","positive","166","695","375"
"1306","0.43","39","5","0.5","false","positive","166","684","386"
"1303","0.43","39","5","0.5","false","positive","259","705","365"
"1307","0.43","39","5","0.5","false","positive","166","689","381"
"1300","0.43","39","5","0.5","false","positive","259","733","337"
"1302","0.43","39","5","0.5","false","positive","259","731","339"
"1308","0.43","39","5","0.5","false","positive","166","681","389"
"1304","0.43","39","5","0.5","false","positive","259","705","365"
"1311","0.43","39","5","0.5","false","positive","69","664","406"
"1309","0.43","39","5","0.5","false","positive","166","689","381"
"1310","0.43","39","5","0.5","false","positive","166","705","365"
"1313","0.43","39","5","0.5","false","positive","69","667","403"
"1306","0.43","39","5","0.5","false","positive","259","730","340"
"1312","0.43","39","5","0.5","false","positive","69","655","415"
"1305","0.43","39","5","0.5","false","positive","259","747","323"
"1307","0.43","39","5","0.5","false","positive","259","730","340"
"1314","0.43","39","5","0.5","false","positive","69","643","427"
"1308","0.43","39","5","0.5","false","positive","259","711","359"
"1311","0.43","39","5","0.5","false","positive","166","695","375"
"1315","0.43","39","5","0.5","false","positive","69","673","397"
"1310","0.43","39","5","0.5","false","positive","259","722","348"
"1317","0.43","39","5","0.5","false","positive","69","649","421"
"1316","0.43","39","5","0.5","false","positive","69","650","420"
"1309","0.43","39","5","0.5","false","positive","259","715","355"
"1313","0.43","39","5","0.5","false","positive","166","691","379"
"1318","0.43","39","5","0.5","false","positive","69","672","398"
"1314","0.43","39","5","0.5","false","positive","166","678","392"
"1312","0.43","39","5","0.5","false","positive","166","670","400"
"1319","0.43","39","5","0.5","false","positive","69","650","420"
"1320","0.43","39","5","0.5","false","positive","69","656","414"
"1311","0.43","39","5","0.5","false","positive","259","745","325"
"1315","0.43","39","5","0.5","false","positive","166","685","385"
"1317","0.43","39","5","0.5","false","positive","166","678","392"
"1316","0.43","39","5","0.5","false","positive","166","684","386"
"1313","0.43","39","5","0.5","false","positive","259","732","338"
"1321","0.44","39","5","0.5","false","positive","69","650","420"
"1318","0.43","39","5","0.5","false","positive","166","689","381"
"1319","0.43","39","5","0.5","false","positive","166","689","381"
"1314","0.43","39","5","0.5","false","positive","259","702","368"
"1320","0.43","39","5","0.5","false","positive","166","667","403"
"1322","0.44","39","5","0.5","false","positive","69","677","393"
"1312","0.43","39","5","0.5","false","positive","259","710","360"
"1315","0.43","39","5","0.5","false","positive","259","726","344"
"1317","0.43","39","5","0.5","false","positive","259","727","343"
"1323","0.44","39","5","0.5","false","positive","69","671","399"
"1316","0.43","39","5","0.5","false","positive","259","704","366"
"1321","0.44","39","5","0.5","false","positive","166","658","412"
"1319","0.43","39","5","0.5","false","positive","259","737","333"
"1318","0.43","39","5","0.5","false","positive","259","725","345"
"1325","0.44","39","5","0.5","false","positive","69","662","408"
"1326","0.44","39","5","0.5","false","positive","69","688","382"
"1324","0.44","39","5","0.5","false","positive","69","659","411"
"1322","0.44","39","5","0.5","false","positive","166","712","358"
"1320","0.43","39","5","0.5","false","positive","259","708","362"
"1327","0.44","39","5","0.5","false","positive","69","676","394"
"1329","0.44","39","5","0.5","false","positive","69","661","409"
"1328","0.44","39","5","0.5","false","positive","69","660","410"
"1323","0.44","39","5","0.5","false","positive","166","678","392"
"1321","0.44","39","5","0.5","false","positive","259","693","377"
"1330","0.44","39","5","0.5","false","positive","69","667","403"
"1325","0.44","39","5","0.5","false","positive","166","678","392"
"1326","0.44","39","5","0.5","false","positive","166","711","359"
"1322","0.44","39","5","0.5","false","positive","259","736","334"
"1324","0.44","39","5","0.5","false","positive","166","689","381"
"1327","0.44","39","5","0.5","false","positive","166","704","366"
"1331","0.44","39","5","0.5","false","positive","69","669","401"
"1328","0.44","39","5","0.5","false","positive","166","699","371"
"1329","0.44","39","5","0.5","false","positive","166","689","381"
"1323","0.44","39","5","0.5","false","positive","259","723","347"
"1332","0.44","39","5","0.5","false","positive","69","663","407"
"1330","0.44","39","5","0.5","false","positive","166","696","374"
"1325","0.44","39","5","0.5","false","positive","259","700","370"
"1326","0.44","39","5","0.5","false","positive","259","747","323"
"1331","0.44","39","5","0.5","false","positive","166","692","378"
"1333","0.44","39","5","0.5","false","positive","69","654","416"
"1327","0.44","39","5","0.5","false","positive","259","746","324"
"1328","0.44","39","5","0.5","false","positive","259","741","329"
"1324","0.44","39","5","0.5","false","positive","259","710","360"
"1332","0.44","39","5","0.5","false","positive","166","683","387"
"1329","0.44","39","5","0.5","false","positive","259","733","337"
"1334","0.44","39","5","0.5","false","positive","69","656","414"
"1330","0.44","39","5","0.5","false","positive","259","735","335"
"1335","0.44","39","5","0.5","false","positive","69","665","405"
"1337","0.44","39","5","0.5","false","positive","69","659","411"
"1336","0.44","39","5","0.5","false","positive","69","644","426"
"1331","0.44","39","5","0.5","false","positive","259","726","344"
"1333","0.44","39","5","0.5","false","positive","166","653","417"
"1338","0.44","39","5","0.5","false","positive","69","677","393"
"1339","0.44","39","5","0.5","false","positive","69","670","400"
"1340","0.44","39","5","0.5","false","positive","69","655","415"
"1332","0.44","39","5","0.5","false","positive","259","706","364"
"1334","0.44","39","5","0.5","false","positive","166","665","405"
"1341","0.44","39","5","0.5","false","positive","69","666","404"
"1335","0.44","39","5","0.5","false","positive","166","682","388"
"1337","0.44","39","5","0.5","false","positive","166","676","394"
"1336","0.44","39","5","0.5","false","positive","166","663","407"
"1333","0.44","39","5","0.5","false","positive","259","681","389"
"1339","0.44","39","5","0.5","false","positive","166","695","375"
"1342","0.44","39","5","0.5","false","positive","69","655","415"
"1340","0.44","39","5","0.5","false","positive","166","679","391"
"1338","0.44","39","5","0.5","false","positive","166","697","373"
"1341","0.44","39","5","0.5","false","positive","166","692","378"
"1334","0.44","39","5","0.5","false","positive","259","701","369"
"1335","0.44","39","5","0.5","false","positive","259","726","344"
"1343","0.44","39","5","0.5","false","positive","69","652","418"
"1337","0.44","39","5","0.5","false","positive","259","724","346"
"1336","0.44","39","5","0.5","false","positive","259","704","366"
"1342","0.44","39","5","0.5","false","positive","166","679","391"
"1339","0.44","39","5","0.5","false","positive","259","737","333"
"1344","0.44","39","5","0.5","false","positive","69","665","405"
"1340","0.44","39","5","0.5","false","positive","259","717","353"
"1345","0.44","39","5","0.5","false","positive","69","642","428"
"1346","0.44","39","5","0.5","false","positive","69","659","411"
"1341","0.44","39","5","0.5","false","positive","259","725","345"
"1343","0.44","39","5","0.5","false","positive","166","680","390"
"1338","0.44","39","5","0.5","false","positive","259","714","356"
"1347","0.44","39","5","0.5","false","positive","69","650","420"
"1349","0.44","39","5","0.5","false","positive","69","663","407"
"1348","0.44","39","5","0.5","false","positive","69","648","422"
"1350","0.44","39","5","0.5","false","positive","69","665","405"
"1342","0.44","39","5","0.5","false","positive","259","720","350"
"1344","0.44","39","5","0.5","false","positive","166","679","391"
"1346","0.44","39","5","0.5","false","positive","166","681","389"
"1345","0.44","39","5","0.5","false","positive","166","672","398"
"1351","0.45","39","5","0.5","false","positive","69","656","414"
"1343","0.44","39","5","0.5","false","positive","259","725","345"
"1347","0.44","39","5","0.5","false","positive","166","676","394"
"1352","0.45","39","5","0.5","false","positive","69","659","411"
"1349","0.44","39","5","0.5","false","positive","166","681","389"
"1348","0.44","39","5","0.5","false","positive","166","681","389"
"1350","0.44","39","5","0.5","false","positive","166","645","425"
"1344","0.44","39","5","0.5","false","positive","259","708","362"
"1346","0.44","39","5","0.5","false","positive","259","741","329"
"1353","0.45","39","5","0.5","false","positive","69","674","396"
"1345","0.44","39","5","0.5","false","positive","259","694","376"
"1347","0.44","39","5","0.5","false","positive","259","707","363"
"1351","0.45","39","5","0.5","false","positive","166","687","383"
"1352","0.45","39","5","0.5","false","positive","166","656","414"
"1354","0.45","39","5","0.5","false","positive","69","669","401"
"1355","0.45","39","5","0.5","false","positive","69","651","419"
"1349","0.44","39","5","0.5","false","positive","259","721","349"
"1350","0.44","39","5","0.5","false","positive","259","710","360"
"1356","0.45","39","5","0.5","false","positive","69","656","414"
"1348","0.44","39","5","0.5","false","positive","259","715","355"
"1353","0.45","39","5","0.5","false","positive","166","682","388"
"1357","0.45","39","5","0.5","false","positive","69","661","409"
"1358","0.45","39","5","0.5","false","positive","69","659","411"
"1359","0.45","39","5","0.5","false","positive","69","663","407"
"1360","0.45","39","5","0.5","false","positive","69","649","421"
"1355","0.45","39","5","0.5","false","positive","166","690","380"
"1352","0.45","39","5","0.5","false","positive","259","714","356"
"1354","0.45","39","5","0.5","false","positive","166","690","380"
"1351","0.45","39","5","0.5","false","positive","259","706","364"
"1356","0.45","39","5","0.5","false","positive","166","668","402"
"1353","0.45","39","5","0.5","false","positive","259","716","354"
"1357","0.45","39","5","0.5","false","positive","166","682","388"
"1359","0.45","39","5","0.5","false","positive","166","691","379"
"1358","0.45","39","5","0.5","false","positive","166","682","388"
"1361","0.45","39","5","0.5","false","positive","69","657","413"
"1355","0.45","39","5","0.5","false","positive","259","723","347"
"1360","0.45","39","5","0.5","false","positive","166","670","400"
"1354","0.45","39","5","0.5","false","positive","259","713","357"
"1363","0.45","39","5","0.5","false","positive","69","640","430"
"1362","0.45","39","5","0.5","false","positive","69","642","428"
"1356","0.45","39","5","0.5","false","positive","259","683","387"
"1364","0.45","39","5","0.5","false","positive","69","651","419"
"1357","0.45","39","5","0.5","false","positive","259","717","353"
"1359","0.45","39","5","0.5","false","positive","259","716","354"
"1361","0.45","39","5","0.5","false","positive","166","696","374"
"1358","0.45","39","5","0.5","false","positive","259","714","356"
"1365","0.45","39","5","0.5","false","positive","69","673","397"
"1366","0.45","39","5","0.5","false","positive","69","676","394"
"1360","0.45","39","5","0.5","false","positive","259","699","371"
"1363","0.45","39","5","0.5","false","positive","166","661","409"
"1368","0.45","39","5","0.5","false","positive","69","656","414"
"1367","0.45","39","5","0.5","false","positive","69","653","417"
"1369","0.45","39","5","0.5","false","positive","69","656","414"
"1362","0.45","39","5","0.5","false","positive","166","667","403"
"1364","0.45","39","5","0.5","false","positive","166","683","387"
"1361","0.45","39","5","0.5","false","positive","259","740","330"
"1370","0.45","39","5","0.5","false","positive","69","658","412"
"1365","0.45","39","5","0.5","false","positive","166","684","386"
"1366","0.45","39","5","0.5","false","positive","166","698","372"
"1363","0.45","39","5","0.5","false","positive","259","718","352"
"1368","0.45","39","5","0.5","false","positive","166","675","395"
"1367","0.45","39","5","0.5","false","positive","166","679","391"
"1371","0.45","39","5","0.5","false","positive","69","644","426"
"1369","0.45","39","5","0.5","false","positive","166","684","386"
"1364","0.45","39","5","0.5","false","positive","259","703","367"
"1362","0.45","39","5","0.5","false","positive","259","711","359"
"1372","0.45","39","5","0.5","false","positive","69","673","397"
"1370","0.45","39","5","0.5","false","positive","166","687","383"
"1365","0.45","39","5","0.5","false","positive","259","720","350"
"1366","0.45","39","5","0.5","false","positive","259","739","331"
"1368","0.45","39","5","0.5","false","positive","259","713","357"
"1373","0.45","39","5","0.5","false","positive","69","661","409"
"1371","0.45","39","5","0.5","false","positive","166","681","389"
"1367","0.45","39","5","0.5","false","positive","259","715","355"
"1374","0.45","39","5","0.5","false","positive","69","657","413"
"1375","0.45","39","5","0.5","false","positive","69","664","406"
"1369","0.45","39","5","0.5","false","positive","259","705","365"
"1377","0.45","39","5","0.5","false","positive","69","664","406"
"1372","0.45","39","5","0.5","false","positive","166","687","383"
"1376","0.45","39","5","0.5","false","positive","69","649","421"
"1370","0.45","39","5","0.5","false","positive","259","732","338"
"1378","0.45","39","5","0.5","false","positive","69","647","423"
"1373","0.45","39","5","0.5","false","positive","166","672","398"
"1379","0.45","39","5","0.5","false","positive","69","669","401"
"1371","0.45","39","5","0.5","false","positive","259","725","345"
"1380","0.45","39","5","0.5","false","positive","69","667","403"
"1375","0.45","39","5","0.5","false","positive","166","666","404"
"1377","0.45","39","5","0.5","false","positive","166","684","386"
"1374","0.45","39","5","0.5","false","positive","166","679","391"
"1376","0.45","39","5","0.5","false","positive","166","699","371"
"1372","0.45","39","5","0.5","false","positive","259","721","349"
"1381","0.46","39","5","0.5","false","positive","69","638","432"
"1378","0.45","39","5","0.5","false","positive","166","672","398"
"1373","0.45","39","5","0.5","false","positive","259","701","369"
"1379","0.45","39","5","0.5","false","positive","166","681","389"
"1382","0.46","39","5","0.5","false","positive","69","670","400"
"1380","0.45","39","5","0.5","false","positive","166","681","389"
"1377","0.45","39","5","0.5","false","positive","259","718","352"
"1375","0.45","39","5","0.5","false","positive","259","687","383"
"1383","0.46","39","5","0.5","false","positive","69","651","419"
"1376","0.45","39","5","0.5","false","positive","259","736","334"
"1381","0.46","39","5","0.5","false","positive","166","663","407"
"1374","0.45","39","5","0.5","false","positive","259","713","357"
"1378","0.45","39","5","0.5","false","positive","259","705","365"
"1384","0.46","39","5","0.5","false","positive","69","662","408"
"1379","0.45","39","5","0.5","false","positive","259","717","353"
"1385","0.46","39","5","0.5","false","positive","69","662","408"
"1382","0.46","39","5","0.5","false","positive","166","673","397"
"1386","0.46","39","5","0.5","false","positive","69","649","421"
"1380","0.45","39","5","0.5","false","positive","259","721","349"
"1383","0.46","39","5","0.5","false","positive","166","676","394"
"1388","0.46","39","5","0.5","false","positive","69","679","391"
"1389","0.46","39","5","0.5","false","positive","69","670","400"
"1387","0.46","39","5","0.5","false","positive","69","646","424"
"1381","0.46","39","5","0.5","false","positive","259","708","362"
"1384","0.46","39","5","0.5","false","positive","166","683","387"
"1390","0.46","39","5","0.5","false","positive","69","672","398"
"1385","0.46","39","5","0.5","false","positive","166","707","363"
"1382","0.46","39","5","0.5","false","positive","259","701","369"
"1391","0.46","39","5","0.5","false","positive","69","659","411"
"1386","0.46","39","5","0.5","false","positive","166","678","392"
"1383","0.46","39","5","0.5","false","positive","259","718","352"
"1388","0.46","39","5","0.5","false","positive","166","723","347"
"1389","0.46","39","5","0.5","false","positive","166","684","386"
"1392","0.46","39","5","0.5","false","positive","69","677","393"
"1384","0.46","39","5","0.5","false","positive","259","728","342"
"1390","0.46","39","5","0.5","false","positive","166","695","375"
"1385","0.46","39","5","0.5","false","positive","259","758","312"
"1387","0.46","39","5","0.5","false","positive","166","681","389"
"1393","0.46","39","5","0.5","false","positive","69","650","420"
"1391","0.46","39","5","0.5","false","positive","166","682","388"
"1386","0.46","39","5","0.5","false","positive","259","704","366"
"1394","0.46","39","5","0.5","false","positive","69","641","429"
"1395","0.46","39","5","0.5","false","positive","69","662","408"
"1389","0.46","39","5","0.5","false","positive","259","695","375"
"1388","0.46","39","5","0.5","false","positive","259","742","328"
"1392","0.46","39","5","0.5","false","positive","166","719","351"
"1393","0.46","39","5","0.5","false","positive","166","668","402"
"1390","0.46","39","5","0.5","false","positive","259","734","336"
"1396","0.46","39","5","0.5","false","positive","69","666","404"
"1387","0.46","39","5","0.5","false","positive","259","724","346"
"1398","0.46","39","5","0.5","false","positive","69","669","401"
"1397","0.46","39","5","0.5","false","positive","69","677","393"
"1391","0.46","39","5","0.5","false","positive","259","733","337"
"1394","0.46","39","5","0.5","false","positive","166","682","388"
"1395","0.46","39","5","0.5","false","positive","166","687","383"
"1392","0.46","39","5","0.5","false","positive","259","744","326"
"1399","0.46","39","5","0.5","false","positive","69","677","393"
"1393","0.46","39","5","0.5","false","positive","259","701","369"
"1396","0.46","39","5","0.5","false","positive","166","691","379"
"1401","0.46","39","5","0.5","false","positive","69","670","400"
"1400","0.46","39","5","0.5","false","positive","69","639","431"
"1394","0.46","39","5","0.5","false","positive","259","706","364"
"1398","0.46","39","5","0.5","false","positive","166","676","394"
"1397","0.46","39","5","0.5","false","positive","166","697","373"
"1402","0.46","39","5","0.5","false","positive","69","662","408"
"1395","0.46","39","5","0.5","false","positive","259","704","366"
"1399","0.46","39","5","0.5","false","positive","166","698","372"
"1403","0.46","39","5","0.5","false","positive","69","666","404"
"1404","0.46","39","5","0.5","false","positive","69","649","421"
"1396","0.46","39","5","0.5","false","positive","259","705","365"
"1401","0.46","39","5","0.5","false","positive","166","677","393"
"1405","0.46","39","5","0.5","false","positive","69","647","423"
"1398","0.46","39","5","0.5","false","positive","259","696","374"
"1397","0.46","39","5","0.5","false","positive","259","735","335"
"1402","0.46","39","5","0.5","false","positive","166","694","376"
"1400","0.46","39","5","0.5","false","positive","166","661","409"
"1406","0.46","39","5","0.5","false","positive","69","667","403"
"1399","0.46","39","5","0.5","false","positive","259","736","334"
"1403","0.46","39","5","0.5","false","positive","166","673","397"
"1404","0.46","39","5","0.5","false","positive","166","672","398"
"1407","0.46","39","5","0.5","false","positive","69","666","404"
"1401","0.46","39","5","0.5","false","positive","259","732","338"
"1408","0.46","39","5","0.5","false","positive","69","655","415"
"1405","0.46","39","5","0.5","false","positive","166","669","401"
"1402","0.46","39","5","0.5","false","positive","259","717","353"
"1409","0.46","39","5","0.5","false","positive","69","644","426"
"1410","0.46","39","5","0.5","false","positive","69","665","405"
"1406","0.46","39","5","0.5","false","positive","166","707","363"
"1403","0.46","39","5","0.5","false","positive","259","704","366"
"1400","0.46","39","5","0.5","false","positive","259","697","373"
"1407","0.46","39","5","0.5","false","positive","166","698","372"
"1404","0.46","39","5","0.5","false","positive","259","732","338"
"1411","0.47","39","5","0.5","false","positive","69","659","411"
"1408","0.46","39","5","0.5","false","positive","166","670","400"
"1405","0.46","39","5","0.5","false","positive","259","707","363"
"1412","0.47","39","5","0.5","false","positive","69","652","418"
"1409","0.46","39","5","0.5","false","positive","166","675","395"
"1414","0.47","39","5","0.5","false","positive","69","660","410"
"1410","0.46","39","5","0.5","false","positive","166","672","398"
"1413","0.47","39","5","0.5","false","positive","69","661","409"
"1406","0.46","39","5","0.5","false","positive","259","715","355"
"1407","0.46","39","5","0.5","false","positive","259","731","339"
"1415","0.47","39","5","0.5","false","positive","69","647","423"
"1411","0.47","39","5","0.5","false","positive","166","679","391"
"1408","0.46","39","5","0.5","false","positive","259","715","355"
"1412","0.47","39","5","0.5","false","positive","166","660","410"
"1416","0.47","39","5","0.5","false","positive","69","681","389"
"1414","0.47","39","5","0.5","false","positive","166","684","386"
"1417","0.47","39","5","0.5","false","positive","69","656","414"
"1409","0.46","39","5","0.5","false","positive","259","704","366"
"1410","0.46","39","5","0.5","false","positive","259","685","385"
"1418","0.47","39","5","0.5","false","positive","69","658","412"
"1411","0.47","39","5","0.5","false","positive","259","722","348"
"1415","0.47","39","5","0.5","false","positive","166","684","386"
"1413","0.47","39","5","0.5","false","positive","166","690","380"
"1419","0.47","39","5","0.5","false","positive","69","653","417"
"1412","0.47","39","5","0.5","false","positive","259","689","381"
"1420","0.47","39","5","0.5","false","positive","69","646","424"
"1416","0.47","39","5","0.5","false","positive","166","697","373"
"1417","0.47","39","5","0.5","false","positive","166","673","397"
"1414","0.47","39","5","0.5","false","positive","259","731","339"
"1421","0.47","39","5","0.5","false","positive","69","657","413"
"1422","0.47","39","5","0.5","false","positive","69","649","421"
"1418","0.47","39","5","0.5","false","positive","166","674","396"
"1415","0.47","39","5","0.5","false","positive","259","704","366"
"1423","0.47","39","5","0.5","false","positive","69","660","410"
"1413","0.47","39","5","0.5","false","positive","259","745","325"
"1419","0.47","39","5","0.5","false","positive","166","684","386"
"1420","0.47","39","5","0.5","false","positive","166","676","394"
"1416","0.47","39","5","0.5","false","positive","259","744","326"
"1417","0.47","39","5","0.5","false","positive","259","708","362"
"1421","0.47","39","5","0.5","false","positive","166","685","385"
"1424","0.47","39","5","0.5","false","positive","69","675","395"
"1418","0.47","39","5","0.5","false","positive","259","703","367"
"1423","0.47","39","5","0.5","false","positive","166","675","395"
"1426","0.47","39","5","0.5","false","positive","69","656","414"
"1425","0.47","39","5","0.5","false","positive","69","660","410"
"1427","0.47","39","5","0.5","false","positive","69","665","405"
"1422","0.47","39","5","0.5","false","positive","166","655","415"
"1419","0.47","39","5","0.5","false","positive","259","732","338"
"1420","0.47","39","5","0.5","false","positive","259","724","346"
"1421","0.47","39","5","0.5","false","positive","259","726","344"
"1428","0.47","39","5","0.5","false","positive","69","652","418"
"1424","0.47","39","5","0.5","false","positive","166","696","374"
"1423","0.47","39","5","0.5","false","positive","259","708","362"
"1426","0.47","39","5","0.5","false","positive","166","705","365"
"1429","0.47","39","5","0.5","false","positive","69","661","409"
"1422","0.47","39","5","0.5","false","positive","259","692","378"
"1427","0.47","39","5","0.5","false","positive","166","704","366"
"1430","0.47","39","5","0.5","false","positive","69","668","402"
"1431","0.47","39","5","0.5","false","positive","69","660","410"
"1425","0.47","39","5","0.5","false","positive","166","684","386"
"1432","0.47","39","5","0.5","false","positive","69","651","419"
"1433","0.47","39","5","0.5","false","positive","69","643","427"
"1428","0.47","39","5","0.5","false","positive","166","680","390"
"1424","0.47","39","5","0.5","false","positive","259","705","365"
"1429","0.47","39","5","0.5","false","positive","166","688","382"
"1426","0.47","39","5","0.5","false","positive","259","747","323"
"1427","0.47","39","5","0.5","false","positive","259","734","336"
"1430","0.47","39","5","0.5","false","positive","166","686","384"
"1431","0.47","39","5","0.5","false","positive","166","692","378"
"1434","0.47","39","5","0.5","false","positive","69","675","395"
"1432","0.47","39","5","0.5","false","positive","166","693","377"
"1425","0.47","39","5","0.5","false","positive","259","705","365"
"1436","0.47","39","5","0.5","false","positive","69","666","404"
"1428","0.47","39","5","0.5","false","positive","259","719","351"
"1435","0.47","39","5","0.5","false","positive","69","672","398"
"1433","0.47","39","5","0.5","false","positive","166","664","406"
"1429","0.47","39","5","0.5","false","positive","259","713","357"
"1430","0.47","39","5","0.5","false","positive","259","710","360"
"1431","0.47","39","5","0.5","false","positive","259","719","351"
"1438","0.47","39","5","0.5","false","positive","69","663","407"
"1434","0.47","39","5","0.5","false","positive","166","697","373"
"1437","0.47","39","5","0.5","false","positive","69","643","427"
"1432","0.47","39","5","0.5","false","positive","259","729","341"
"1433","0.47","39","5","0.5","false","positive","259","682","388"
"1436","0.47","39","5","0.5","false","positive","166","686","384"
"1435","0.47","39","5","0.5","false","positive","166","675","395"
"1439","0.47","39","5","0.5","false","positive","69","634","436"
"1441","0.48","39","5","0.5","false","positive","69","649","421"
"1440","0.47","39","5","0.5","false","positive","69","650","420"
"1442","0.48","39","5","0.5","false","positive","69","675","395"
"1443","0.48","39","5","0.5","false","positive","69","635","435"
"1438","0.47","39","5","0.5","false","positive","166","705","365"
"1434","0.47","39","5","0.5","false","positive","259","728","342"
"1436","0.47","39","5","0.5","false","positive","259","720","350"
"1435","0.47","39","5","0.5","false","positive","259","728","342"
"1437","0.47","39","5","0.5","false","positive","166","661","409"
"1439","0.47","39","5","0.5","false","positive","166","666","404"
"1441","0.48","39","5","0.5","false","positive","166","689","381"
"1440","0.47","39","5","0.5","false","positive","166","689","381"
"1444","0.48","39","5","0.5","false","positive","69","672","398"
"1442","0.48","39","5","0.5","false","positive","166","689","381"
"1443","0.48","39","5","0.5","false","positive","166","677","393"
"1445","0.48","39","5","0.5","false","positive","69","634","436"
"1438","0.47","39","5","0.5","false","positive","259","743","327"
"1446","0.48","39","5","0.5","false","positive","69","654","416"
"1441","0.48","39","5","0.5","false","positive","259","724","346"
"1440","0.47","39","5","0.5","false","positive","259","721","349"
"1439","0.47","39","5","0.5","false","positive","259","683","387"
"1437","0.47","39","5","0.5","false","positive","259","699","371"
"1447","0.48","39","5","0.5","false","positive","69","657","413"
"1444","0.48","39","5","0.5","false","positive","166","678","392"
"1442","0.48","39","5","0.5","false","positive","259","742","328"
"1445","0.48","39","5","0.5","false","positive","166","666","404"
"1443","0.48","39","5","0.5","false","positive","259","697","373"
"1449","0.48","39","5","0.5","false","positive","69","662","408"
"1446","0.48","39","5","0.5","false","positive","166","691","379"
"1448","0.48","39","5","0.5","false","positive","69","656","414"
"1450","0.48","39","5","0.5","false","positive","69","651","419"
"1452","0.48","39","5","0.5","false","positive","69","663","407"
"1453","0.48","39","5","0.5","false","positive","69","660","410"
"1451","0.48","39","5","0.5","false","positive","69","658","412"
"1444","0.48","39","5","0.5","false","positive","259","721","349"
"1447","0.48","39","5","0.5","false","positive","166","681","389"
"1445","0.48","39","5","0.5","false","positive","259","718","352"
"1449","0.48","39","5","0.5","false","positive","166","680","390"
