"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"negative-influence-voting"
"01/20/2026 11:28:52:023 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","learning-rate","percent-option-B","confidence-threshold","influence-type","[step]","pref-A","pref-B"
"58","0.2","39","0.6","negative","30200","254","187"
"55","0.2","39","0.6","negative","31300","251","190"
"56","0.2","39","0.6","negative","30600","272","169"
"57","0.2","39","0.6","negative","31100","264","177"
"54","0.2","39","0.6","negative","31900","257","184"
"51","0.2","39","0.6","negative","45900","258","183"
"59","0.2","39","0.6","negative","26000","263","178"
"53","0.2","39","0.6","negative","31600","270","171"
"55","0.2","39","0.6","negative","31400","251","190"
"58","0.2","39","0.6","negative","30300","254","187"
"52","0.2","39","0.6","negative","32500","274","167"
"57","0.2","39","0.6","negative","31200","264","177"
"54","0.2","39","0.6","negative","32000","257","184"
"59","0.2","39","0.6","negative","26100","263","178"
"51","0.2","39","0.6","negative","46000","258","183"
"53","0.2","39","0.6","negative","31700","270","171"
"55","0.2","39","0.6","negative","31500","251","190"
"58","0.2","39","0.6","negative","30400","254","187"
"52","0.2","39","0.6","negative","32600","274","167"
"57","0.2","39","0.6","negative","31300","264","177"
"59","0.2","39","0.6","negative","26200","263","178"
"51","0.2","39","0.6","negative","46100","258","183"
"53","0.2","39","0.6","negative","31800","270","171"
"58","0.2","39","0.6","negative","30500","254","187"
"55","0.2","39","0.6","negative","31600","251","190"
"52","0.2","39","0.6","negative","32700","274","167"
"57","0.2","39","0.6","negative","31400","264","177"
"59","0.2","39","0.6","negative","26300","263","178"
"56","0.2","39","0.6","negative","30700","272","169"
"51","0.2","39","0.6","negative","46200","258","183"
"53","0.2","39","0.6","negative","31900","270","171"
"58","0.2","39","0.6","negative","30600","254","187"
"55","0.2","39","0.6","negative","31700","251","190"
"57","0.2","39","0.6","negative","31500","264","177"
"52","0.2","39","0.6","negative","32800","274","167"
"56","0.2","39","0.6","negative","30800","272","169"
"54","0.2","39","0.6","negative","32100","257","184"
"51","0.2","39","0.6","negative","46300","258","183"
"53","0.2","39","0.6","negative","32000","270","171"
"58","0.2","39","0.6","negative","30700","254","187"
"55","0.2","39","0.6","negative","31800","251","190"
"57","0.2","39","0.6","negative","31600","264","177"
"56","0.2","39","0.6","negative","30900","272","169"
"52","0.2","39","0.6","negative","32900","274","167"
"51","0.2","39","0.6","negative","46400","258","183"
"53","0.2","39","0.6","negative","32100","270","171"
"58","0.2","39","0.6","negative","30800","254","187"
"55","0.2","39","0.6","negative","31900","251","190"
"57","0.2","39","0.6","negative","31700","264","177"
"56","0.2","39","0.6","negative","31000","272","169"
"52","0.2","39","0.6","negative","33000","274","167"
"59","0.2","39","0.6","negative","26400","263","178"
"51","0.2","39","0.6","negative","46500","258","183"
"53","0.2","39","0.6","negative","32200","270","171"
"58","0.2","39","0.6","negative","30900","254","187"
"55","0.2","39","0.6","negative","32000","251","190"
"57","0.2","39","0.6","negative","31800","264","177"
"56","0.2","39","0.6","negative","31100","272","169"
"59","0.2","39","0.6","negative","26500","263","178"
"52","0.2","39","0.6","negative","33100","274","167"
"54","0.2","39","0.6","negative","32200","257","184"
"58","0.2","39","0.6","negative","31000","254","187"
"51","0.2","39","0.6","negative","46600","258","183"
"55","0.2","39","0.6","negative","32100","251","190"
"57","0.2","39","0.6","negative","31900","264","177"
"56","0.2","39","0.6","negative","31200","272","169"
"59","0.2","39","0.6","negative","26600","263","178"
"54","0.2","39","0.6","negative","32300","257","184"
"52","0.2","39","0.6","negative","33200","274","167"
"58","0.2","39","0.6","negative","31100","254","187"
"55","0.2","39","0.6","negative","32200","251","190"
"51","0.2","39","0.6","negative","46700","258","183"
"57","0.2","39","0.6","negative","32000","264","177"
"56","0.2","39","0.6","negative","31300","272","169"
"59","0.2","39","0.6","negative","26700","263","178"
"54","0.2","39","0.6","negative","32400","257","184"
"52","0.2","39","0.6","negative","33300","274","167"
"58","0.2","39","0.6","negative","31200","254","187"
"55","0.2","39","0.6","negative","32300","251","190"
"53","0.2","39","0.6","negative","32300","270","171"
"56","0.2","39","0.6","negative","31400","272","169"
"57","0.2","39","0.6","negative","32100","264","177"
"51","0.2","39","0.6","negative","46800","258","183"
"59","0.2","39","0.6","negative","26800","263","178"
"54","0.2","39","0.6","negative","32500","257","184"
"58","0.2","39","0.6","negative","31300","254","187"
"55","0.2","39","0.6","negative","32400","251","190"
"53","0.2","39","0.6","negative","32400","270","171"
"52","0.2","39","0.6","negative","33400","274","167"
"56","0.2","39","0.6","negative","31500","272","169"
"57","0.2","39","0.6","negative","32200","264","177"
"59","0.2","39","0.6","negative","26900","263","178"
"54","0.2","39","0.6","negative","32600","257","184"
"51","0.2","39","0.6","negative","46900","258","183"
"58","0.2","39","0.6","negative","31400","254","187"
"55","0.2","39","0.6","negative","32500","251","190"
"53","0.2","39","0.6","negative","32500","270","171"
"56","0.2","39","0.6","negative","31600","272","169"
"57","0.2","39","0.6","negative","32300","264","177"
"52","0.2","39","0.6","negative","33500","274","167"
"59","0.2","39","0.6","negative","27000","263","178"
"54","0.2","39","0.6","negative","32700","257","184"
"58","0.2","39","0.6","negative","31500","254","187"
"55","0.2","39","0.6","negative","32600","251","190"
"53","0.2","39","0.6","negative","32600","270","171"
"51","0.2","39","0.6","negative","47000","258","183"
"56","0.2","39","0.6","negative","31700","272","169"
"57","0.2","39","0.6","negative","32400","264","177"
"52","0.2","39","0.6","negative","33600","274","167"
"59","0.2","39","0.6","negative","27100","263","178"
"54","0.2","39","0.6","negative","32800","257","184"
"58","0.2","39","0.6","negative","31600","254","187"
"55","0.2","39","0.6","negative","32700","251","190"
"53","0.2","39","0.6","negative","32700","270","171"
"56","0.2","39","0.6","negative","31800","272","169"
"57","0.2","39","0.6","negative","32500","264","177"
"51","0.2","39","0.6","negative","47100","258","183"
"59","0.2","39","0.6","negative","27200","263","178"
"52","0.2","39","0.6","negative","33700","274","167"
"54","0.2","39","0.6","negative","32900","257","184"
"58","0.2","39","0.6","negative","31700","254","187"
"55","0.2","39","0.6","negative","32800","251","190"
"53","0.2","39","0.6","negative","32800","270","171"
"56","0.2","39","0.6","negative","31900","272","169"
"57","0.2","39","0.6","negative","32600","264","177"
"51","0.2","39","0.6","negative","47200","258","183"
"59","0.2","39","0.6","negative","27300","263","178"
"54","0.2","39","0.6","negative","33000","257","184"
"52","0.2","39","0.6","negative","33800","274","167"
"58","0.2","39","0.6","negative","31800","254","187"
"53","0.2","39","0.6","negative","32900","270","171"
"55","0.2","39","0.6","negative","32900","251","190"
"57","0.2","39","0.6","negative","32700","264","177"
"59","0.2","39","0.6","negative","27400","263","178"
"54","0.2","39","0.6","negative","33100","257","184"
"51","0.2","39","0.6","negative","47300","258","183"
"52","0.2","39","0.6","negative","33900","274","167"
"58","0.2","39","0.6","negative","31900","254","187"
"53","0.2","39","0.6","negative","33000","270","171"
"55","0.2","39","0.6","negative","33000","251","190"
"57","0.2","39","0.6","negative","32800","264","177"
"59","0.2","39","0.6","negative","27500","263","178"
"54","0.2","39","0.6","negative","33200","257","184"
"51","0.2","39","0.6","negative","47400","258","183"
"58","0.2","39","0.6","negative","32000","254","187"
"52","0.2","39","0.6","negative","34000","274","167"
"53","0.2","39","0.6","negative","33100","270","171"
"55","0.2","39","0.6","negative","33100","251","190"
"57","0.2","39","0.6","negative","32900","264","177"
"56","0.2","39","0.6","negative","32000","272","169"
"59","0.2","39","0.6","negative","27600","263","178"
"54","0.2","39","0.6","negative","33300","257","184"
"58","0.2","39","0.6","negative","32100","254","187"
"55","0.2","39","0.6","negative","33200","251","190"
"53","0.2","39","0.6","negative","33200","270","171"
"51","0.2","39","0.6","negative","47500","258","183"
"57","0.2","39","0.6","negative","33000","264","177"
"56","0.2","39","0.6","negative","32100","272","169"
"59","0.2","39","0.6","negative","27700","263","178"
"54","0.2","39","0.6","negative","33400","257","184"
"58","0.2","39","0.6","negative","32200","254","187"
"55","0.2","39","0.6","negative","33300","251","190"
"53","0.2","39","0.6","negative","33300","270","171"
"57","0.2","39","0.6","negative","33100","264","177"
"56","0.2","39","0.6","negative","32200","272","169"
"59","0.2","39","0.6","negative","27800","263","178"
"54","0.2","39","0.6","negative","33500","257","184"
"58","0.2","39","0.6","negative","32300","254","187"
"55","0.2","39","0.6","negative","33400","251","190"
"53","0.2","39","0.6","negative","33400","270","171"
"57","0.2","39","0.6","negative","33200","264","177"
"52","0.2","39","0.6","negative","34100","274","167"
"56","0.2","39","0.6","negative","32300","272","169"
"59","0.2","39","0.6","negative","27900","263","178"
"54","0.2","39","0.6","negative","33600","257","184"
"58","0.2","39","0.6","negative","32400","254","187"
"55","0.2","39","0.6","negative","33500","251","190"
"53","0.2","39","0.6","negative","33500","270","171"
"57","0.2","39","0.6","negative","33300","264","177"
"56","0.2","39","0.6","negative","32400","272","169"
"52","0.2","39","0.6","negative","34200","274","167"
"59","0.2","39","0.6","negative","28000","263","178"
"51","0.2","39","0.6","negative","47600","258","183"
"54","0.2","39","0.6","negative","33700","257","184"
"58","0.2","39","0.6","negative","32500","254","187"
"55","0.2","39","0.6","negative","33600","251","190"
"53","0.2","39","0.6","negative","33600","270","171"
"57","0.2","39","0.6","negative","33400","264","177"
"56","0.2","39","0.6","negative","32500","272","169"
"59","0.2","39","0.6","negative","28100","263","178"
"54","0.2","39","0.6","negative","33800","257","184"
"52","0.2","39","0.6","negative","34300","274","167"
"51","0.2","39","0.6","negative","47700","258","183"
"58","0.2","39","0.6","negative","32600","254","187"
"55","0.2","39","0.6","negative","33700","251","190"
"53","0.2","39","0.6","negative","33700","270","171"
"57","0.2","39","0.6","negative","33500","264","177"
"56","0.2","39","0.6","negative","32600","272","169"
"59","0.2","39","0.6","negative","28200","263","178"
"54","0.2","39","0.6","negative","33900","257","184"
"52","0.2","39","0.6","negative","34400","274","167"
"51","0.2","39","0.6","negative","47800","258","183"
"55","0.2","39","0.6","negative","33800","251","190"
"58","0.2","39","0.6","negative","32700","254","187"
"53","0.2","39","0.6","negative","33800","270","171"
"57","0.2","39","0.6","negative","33600","264","177"
"56","0.2","39","0.6","negative","32700","272","169"
"59","0.2","39","0.6","negative","28300","263","178"
"54","0.2","39","0.6","negative","34000","257","184"
"52","0.2","39","0.6","negative","34500","274","167"
"51","0.2","39","0.6","negative","47900","258","183"
"55","0.2","39","0.6","negative","33900","251","190"
"58","0.2","39","0.6","negative","32800","254","187"
"53","0.2","39","0.6","negative","33900","270","171"
"56","0.2","39","0.6","negative","32800","272","169"
"57","0.2","39","0.6","negative","33700","264","177"
"59","0.2","39","0.6","negative","28400","263","178"
"54","0.2","39","0.6","negative","34100","257","184"
"52","0.2","39","0.6","negative","34600","274","167"
"58","0.2","39","0.6","negative","32900","254","187"
"55","0.2","39","0.6","negative","34000","251","190"
"51","0.2","39","0.6","negative","48000","258","183"
"57","0.2","39","0.6","negative","33800","264","177"
"54","0.2","39","0.6","negative","34200","257","184"
"59","0.2","39","0.6","negative","28500","263","178"
"52","0.2","39","0.6","negative","34700","274","167"
"58","0.2","39","0.6","negative","33000","254","187"
"55","0.2","39","0.6","negative","34100","251","190"
"57","0.2","39","0.6","negative","33900","264","177"
"51","0.2","39","0.6","negative","48100","258","183"
"54","0.2","39","0.6","negative","34300","257","184"
"59","0.2","39","0.6","negative","28600","263","178"
"58","0.2","39","0.6","negative","33100","254","187"
"55","0.2","39","0.6","negative","34200","251","190"
"52","0.2","39","0.6","negative","34800","274","167"
"57","0.2","39","0.6","negative","34000","264","177"
"53","0.2","39","0.6","negative","34000","270","171"
"56","0.2","39","0.6","negative","32900","272","169"
"54","0.2","39","0.6","negative","34400","257","184"
"59","0.2","39","0.6","negative","28700","263","178"
"58","0.2","39","0.6","negative","33200","254","187"
"55","0.2","39","0.6","negative","34300","251","190"
"52","0.2","39","0.6","negative","34900","274","167"
"57","0.2","39","0.6","negative","34100","264","177"
"53","0.2","39","0.6","negative","34100","270","171"
"54","0.2","39","0.6","negative","34500","257","184"
"59","0.2","39","0.6","negative","28800","263","178"
"58","0.2","39","0.6","negative","33300","254","187"
"55","0.2","39","0.6","negative","34400","251","190"
"52","0.2","39","0.6","negative","35000","274","167"
"53","0.2","39","0.6","negative","34200","270","171"
"54","0.2","39","0.6","negative","34600","257","184"
"59","0.2","39","0.6","negative","28900","263","178"
"51","0.2","39","0.6","negative","48200","258","183"
"58","0.2","39","0.6","negative","33400","254","187"
"55","0.2","39","0.6","negative","34500","251","190"
"53","0.2","39","0.6","negative","34300","270","171"
"52","0.2","39","0.6","negative","35100","274","167"
"54","0.2","39","0.6","negative","34700","257","184"
"59","0.2","39","0.6","negative","29000","263","178"
"56","0.2","39","0.6","negative","33000","272","169"
"51","0.2","39","0.6","negative","48300","258","183"
"58","0.2","39","0.6","negative","33500","254","187"
"55","0.2","39","0.6","negative","34600","251","190"
"53","0.2","39","0.6","negative","34400","270","171"
"57","0.2","39","0.6","negative","34200","264","177"
"54","0.2","39","0.6","negative","34800","257","184"
"59","0.2","39","0.6","negative","29100","263","178"
"52","0.2","39","0.6","negative","35200","274","167"
"58","0.2","39","0.6","negative","33600","254","187"
"51","0.2","39","0.6","negative","48400","258","183"
"55","0.2","39","0.6","negative","34700","251","190"
"53","0.2","39","0.6","negative","34500","270","171"
"57","0.2","39","0.6","negative","34300","264","177"
"54","0.2","39","0.6","negative","34900","257","184"
"59","0.2","39","0.6","negative","29200","263","178"
"52","0.2","39","0.6","negative","35300","274","167"
"58","0.2","39","0.6","negative","33700","254","187"
"55","0.2","39","0.6","negative","34800","251","190"
"51","0.2","39","0.6","negative","48500","258","183"
"53","0.2","39","0.6","negative","34600","270","171"
"54","0.2","39","0.6","negative","35000","257","184"
"57","0.2","39","0.6","negative","34400","264","177"
"59","0.2","39","0.6","negative","29300","263","178"
"56","0.2","39","0.6","negative","33100","272","169"
"52","0.2","39","0.6","negative","35400","274","167"
"58","0.2","39","0.6","negative","33800","254","187"
"55","0.2","39","0.6","negative","34900","251","190"
"51","0.2","39","0.6","negative","48600","258","183"
"53","0.2","39","0.6","negative","34700","270","171"
"54","0.2","39","0.6","negative","35100","257","184"
"57","0.2","39","0.6","negative","34500","264","177"
"59","0.2","39","0.6","negative","29400","263","178"
"56","0.2","39","0.6","negative","33200","272","169"
"52","0.2","39","0.6","negative","35500","274","167"
"58","0.2","39","0.6","negative","33900","254","187"
"55","0.2","39","0.6","negative","35000","251","190"
"54","0.2","39","0.6","negative","35200","257","184"
"53","0.2","39","0.6","negative","34800","270","171"
"57","0.2","39","0.6","negative","34600","264","177"
"59","0.2","39","0.6","negative","29500","263","178"
"51","0.2","39","0.6","negative","48700","258","183"
"56","0.2","39","0.6","negative","33300","272","169"
"58","0.2","39","0.6","negative","34000","254","187"
"52","0.2","39","0.6","negative","35600","274","167"
"54","0.2","39","0.6","negative","35300","257","184"
"53","0.2","39","0.6","negative","34900","270","171"
"57","0.2","39","0.6","negative","34700","264","177"
"59","0.2","39","0.6","negative","29600","263","178"
"56","0.2","39","0.6","negative","33400","272","169"
"51","0.2","39","0.6","negative","48800","258","183"
"58","0.2","39","0.6","negative","34100","254","187"
"52","0.2","39","0.6","negative","35700","274","167"
"54","0.2","39","0.6","negative","35400","257","184"
"57","0.2","39","0.6","negative","34800","264","177"
"53","0.2","39","0.6","negative","35000","270","171"
"59","0.2","39","0.6","negative","29700","263","178"
"56","0.2","39","0.6","negative","33500","272","169"
"51","0.2","39","0.6","negative","48900","258","183"
"58","0.2","39","0.6","negative","34200","254","187"
"55","0.2","39","0.6","negative","35100","251","190"
"52","0.2","39","0.6","negative","35800","274","167"
"54","0.2","39","0.6","negative","35500","257","184"
"53","0.2","39","0.6","negative","35100","270","171"
"57","0.2","39","0.6","negative","34900","264","177"
"59","0.2","39","0.6","negative","29800","263","178"
"56","0.2","39","0.6","negative","33600","272","169"
"58","0.2","39","0.6","negative","34300","254","187"
"55","0.2","39","0.6","negative","35200","251","190"
"54","0.2","39","0.6","negative","35600","257","184"
"57","0.2","39","0.6","negative","35000","264","177"
"53","0.2","39","0.6","negative","35200","270","171"
"59","0.2","39","0.6","negative","29900","263","178"
"52","0.2","39","0.6","negative","35900","274","167"
"56","0.2","39","0.6","negative","33700","272","169"
"51","0.2","39","0.6","negative","49000","258","183"
"58","0.2","39","0.6","negative","34400","254","187"
"55","0.2","39","0.6","negative","35300","251","190"
"54","0.2","39","0.6","negative","35700","257","184"
"57","0.2","39","0.6","negative","35100","264","177"
"53","0.2","39","0.6","negative","35300","270","171"
"59","0.2","39","0.6","negative","30000","263","178"
"56","0.2","39","0.6","negative","33800","272","169"
"58","0.2","39","0.6","negative","34500","254","187"
"51","0.2","39","0.6","negative","49100","258","183"
"55","0.2","39","0.6","negative","35400","251","190"
"54","0.2","39","0.6","negative","35800","257","184"
"57","0.2","39","0.6","negative","35200","264","177"
"53","0.2","39","0.6","negative","35400","270","171"
"59","0.2","39","0.6","negative","30100","263","178"
"56","0.2","39","0.6","negative","33900","272","169"
"58","0.2","39","0.6","negative","34600","254","187"
"55","0.2","39","0.6","negative","35500","251","190"
"54","0.2","39","0.6","negative","35900","257","184"
"51","0.2","39","0.6","negative","49200","258","183"
"53","0.2","39","0.6","negative","35500","270","171"
"57","0.2","39","0.6","negative","35300","264","177"
"59","0.2","39","0.6","negative","30200","263","178"
"56","0.2","39","0.6","negative","34000","272","169"
"58","0.2","39","0.6","negative","34700","254","187"
"55","0.2","39","0.6","negative","35600","251","190"
"54","0.2","39","0.6","negative","36000","257","184"
"53","0.2","39","0.6","negative","35600","270","171"
"57","0.2","39","0.6","negative","35400","264","177"
"59","0.2","39","0.6","negative","30300","263","178"
"56","0.2","39","0.6","negative","34100","272","169"
"51","0.2","39","0.6","negative","49300","258","183"
"58","0.2","39","0.6","negative","34800","254","187"
"55","0.2","39","0.6","negative","35700","251","190"
"54","0.2","39","0.6","negative","36100","257","184"
"57","0.2","39","0.6","negative","35500","264","177"
"53","0.2","39","0.6","negative","35700","270","171"
"59","0.2","39","0.6","negative","30400","263","178"
"56","0.2","39","0.6","negative","34200","272","169"
"51","0.2","39","0.6","negative","49400","258","183"
"58","0.2","39","0.6","negative","34900","254","187"
"52","0.2","39","0.6","negative","36000","274","167"
"55","0.2","39","0.6","negative","35800","251","190"
"57","0.2","39","0.6","negative","35600","264","177"
"53","0.2","39","0.6","negative","35800","270","171"
"59","0.2","39","0.6","negative","30500","263","178"
"56","0.2","39","0.6","negative","34300","272","169"
"58","0.2","39","0.6","negative","35000","254","187"
"51","0.2","39","0.6","negative","49500","258","183"
"55","0.2","39","0.6","negative","35900","251","190"
"52","0.2","39","0.6","negative","36100","274","167"
"57","0.2","39","0.6","negative","35700","264","177"
"59","0.2","39","0.6","negative","30600","263","178"
"56","0.2","39","0.6","negative","34400","272","169"
"58","0.2","39","0.6","negative","35100","254","187"
"51","0.2","39","0.6","negative","49600","258","183"
"57","0.2","39","0.6","negative","35800","264","177"
"59","0.2","39","0.6","negative","30700","263","178"
"54","0.2","39","0.6","negative","36200","257","184"
"56","0.2","39","0.6","negative","34500","272","169"
"58","0.2","39","0.6","negative","35200","254","187"
"51","0.2","39","0.6","negative","49700","258","183"
"57","0.2","39","0.6","negative","35900","264","177"
"59","0.2","39","0.6","negative","30800","263","178"
"54","0.2","39","0.6","negative","36300","257","184"
"56","0.2","39","0.6","negative","34600","272","169"
"53","0.2","39","0.6","negative","35900","270","171"
"58","0.2","39","0.6","negative","35300","254","187"
"51","0.2","39","0.6","negative","49800","258","183"
"57","0.2","39","0.6","negative","36000","264","177"
"59","0.2","39","0.6","negative","30900","263","178"
"54","0.2","39","0.6","negative","36400","257","184"
"55","0.2","39","0.6","negative","36000","251","190"
"56","0.2","39","0.6","negative","34700","272","169"
"53","0.2","39","0.6","negative","36000","270","171"
"52","0.2","39","0.6","negative","36200","274","167"
"57","0.2","39","0.6","negative","36100","264","177"
"59","0.2","39","0.6","negative","31000","263","178"
"54","0.2","39","0.6","negative","36500","257","184"
"55","0.2","39","0.6","negative","36100","251","190"
"51","0.2","39","0.6","negative","49900","258","183"
"53","0.2","39","0.6","negative","36100","270","171"
"56","0.2","39","0.6","negative","34800","272","169"
"52","0.2","39","0.6","negative","36300","274","167"
"59","0.2","39","0.6","negative","31100","263","178"
"57","0.2","39","0.6","negative","36200","264","177"
"55","0.2","39","0.6","negative","36200","251","190"
"54","0.2","39","0.6","negative","36600","257","184"
"53","0.2","39","0.6","negative","36200","270","171"
"56","0.2","39","0.6","negative","34900","272","169"
"51","0.2","39","0.6","negative","50000","258","183"
"52","0.2","39","0.6","negative","36400","274","167"
"60","0.2","39","0.6","negative","0","270","171"
"58","0.2","39","0.6","negative","35400","254","187"
"59","0.2","39","0.6","negative","31200","263","178"
"57","0.2","39","0.6","negative","36300","264","177"
"54","0.2","39","0.6","negative","36700","257","184"
"55","0.2","39","0.6","negative","36300","251","190"
"56","0.2","39","0.6","negative","35000","272","169"
"53","0.2","39","0.6","negative","36300","270","171"
"60","0.2","39","0.6","negative","100","265","176"
"52","0.2","39","0.6","negative","36500","274","167"
"58","0.2","39","0.6","negative","35500","254","187"
"57","0.2","39","0.6","negative","36400","264","177"
"59","0.2","39","0.6","negative","31300","263","178"
"55","0.2","39","0.6","negative","36400","251","190"
"54","0.2","39","0.6","negative","36800","257","184"
"56","0.2","39","0.6","negative","35100","272","169"
"60","0.2","39","0.6","negative","200","266","175"
"52","0.2","39","0.6","negative","36600","274","167"
"58","0.2","39","0.6","negative","35600","254","187"
"59","0.2","39","0.6","negative","31400","263","178"
"57","0.2","39","0.6","negative","36500","264","177"
"55","0.2","39","0.6","negative","36500","251","190"
"54","0.2","39","0.6","negative","36900","257","184"
"56","0.2","39","0.6","negative","35200","272","169"
"58","0.2","39","0.6","negative","35700","254","187"
"59","0.2","39","0.6","negative","31500","263","178"
"57","0.2","39","0.6","negative","36600","264","177"
"52","0.2","39","0.6","negative","36700","274","167"
"60","0.2","39","0.6","negative","300","266","175"
"54","0.2","39","0.6","negative","37000","257","184"
"55","0.2","39","0.6","negative","36600","251","190"
"56","0.2","39","0.6","negative","35300","272","169"
"53","0.2","39","0.6","negative","36400","270","171"
"58","0.2","39","0.6","negative","35800","254","187"
"57","0.2","39","0.6","negative","36700","264","177"
"59","0.2","39","0.6","negative","31600","263","178"
"54","0.2","39","0.6","negative","37100","257","184"
"55","0.2","39","0.6","negative","36700","251","190"
"52","0.2","39","0.6","negative","36800","274","167"
"56","0.2","39","0.6","negative","35400","272","169"
"60","0.2","39","0.6","negative","400","264","177"
"53","0.2","39","0.6","negative","36500","270","171"
"57","0.2","39","0.6","negative","36800","264","177"
"59","0.2","39","0.6","negative","31700","263","178"
"54","0.2","39","0.6","negative","37200","257","184"
"55","0.2","39","0.6","negative","36800","251","190"
"56","0.2","39","0.6","negative","35500","272","169"
"52","0.2","39","0.6","negative","36900","274","167"
"53","0.2","39","0.6","negative","36600","270","171"
"60","0.2","39","0.6","negative","500","264","177"
"57","0.2","39","0.6","negative","36900","264","177"
"59","0.2","39","0.6","negative","31800","263","178"
"54","0.2","39","0.6","negative","37300","257","184"
"55","0.2","39","0.6","negative","36900","251","190"
"56","0.2","39","0.6","negative","35600","272","169"
"53","0.2","39","0.6","negative","36700","270","171"
"52","0.2","39","0.6","negative","37000","274","167"
"60","0.2","39","0.6","negative","600","262","179"
"58","0.2","39","0.6","negative","35900","254","187"
"57","0.2","39","0.6","negative","37000","264","177"
"59","0.2","39","0.6","negative","31900","263","178"
"54","0.2","39","0.6","negative","37400","257","184"
"55","0.2","39","0.6","negative","37000","251","190"
"53","0.2","39","0.6","negative","36800","270","171"
"52","0.2","39","0.6","negative","37100","274","167"
"58","0.2","39","0.6","negative","36000","254","187"
"57","0.2","39","0.6","negative","37100","264","177"
"54","0.2","39","0.6","negative","37500","257","184"
"59","0.2","39","0.6","negative","32000","263","178"
"55","0.2","39","0.6","negative","37100","251","190"
"53","0.2","39","0.6","negative","36900","270","171"
"52","0.2","39","0.6","negative","37200","274","167"
"58","0.2","39","0.6","negative","36100","254","187"
"57","0.2","39","0.6","negative","37200","264","177"
"54","0.2","39","0.6","negative","37600","257","184"
"59","0.2","39","0.6","negative","32100","263","178"
"55","0.2","39","0.6","negative","37200","251","190"
"53","0.2","39","0.6","negative","37000","270","171"
"56","0.2","39","0.6","negative","35700","272","169"
"52","0.2","39","0.6","negative","37300","274","167"
"57","0.2","39","0.6","negative","37300","264","177"
"54","0.2","39","0.6","negative","37700","257","184"
"58","0.2","39","0.6","negative","36200","254","187"
"60","0.2","39","0.6","negative","700","260","181"
"55","0.2","39","0.6","negative","37300","251","190"
"53","0.2","39","0.6","negative","37100","270","171"
"56","0.2","39","0.6","negative","35800","272","169"
"57","0.2","39","0.6","negative","37400","264","177"
"54","0.2","39","0.6","negative","37800","257","184"
"58","0.2","39","0.6","negative","36300","254","187"
"55","0.2","39","0.6","negative","37400","251","190"
"53","0.2","39","0.6","negative","37200","270","171"
"56","0.2","39","0.6","negative","35900","272","169"
"60","0.2","39","0.6","negative","800","259","182"
"57","0.2","39","0.6","negative","37500","264","177"
"54","0.2","39","0.6","negative","37900","257","184"
"58","0.2","39","0.6","negative","36400","254","187"
"55","0.2","39","0.6","negative","37500","251","190"
"59","0.2","39","0.6","negative","32200","263","178"
"53","0.2","39","0.6","negative","37300","270","171"
"56","0.2","39","0.6","negative","36000","272","169"
"57","0.2","39","0.6","negative","37600","264","177"
"54","0.2","39","0.6","negative","38000","257","184"
"58","0.2","39","0.6","negative","36500","254","187"
"60","0.2","39","0.6","negative","900","260","181"
"55","0.2","39","0.6","negative","37600","251","190"
"59","0.2","39","0.6","negative","32300","263","178"
"53","0.2","39","0.6","negative","37400","270","171"
"56","0.2","39","0.6","negative","36100","272","169"
"57","0.2","39","0.6","negative","37700","264","177"
"54","0.2","39","0.6","negative","38100","257","184"
"55","0.2","39","0.6","negative","37700","251","190"
"59","0.2","39","0.6","negative","32400","263","178"
"53","0.2","39","0.6","negative","37500","270","171"
"56","0.2","39","0.6","negative","36200","272","169"
"54","0.2","39","0.6","negative","38200","257","184"
"57","0.2","39","0.6","negative","37800","264","177"
"55","0.2","39","0.6","negative","37800","251","190"
"59","0.2","39","0.6","negative","32500","263","178"
"53","0.2","39","0.6","negative","37600","270","171"
"52","0.2","39","0.6","negative","37400","274","167"
"56","0.2","39","0.6","negative","36300","272","169"
"54","0.2","39","0.6","negative","38300","257","184"
"58","0.2","39","0.6","negative","36600","254","187"
"55","0.2","39","0.6","negative","37900","251","190"
"59","0.2","39","0.6","negative","32600","263","178"
"53","0.2","39","0.6","negative","37700","270","171"
"56","0.2","39","0.6","negative","36400","272","169"
"52","0.2","39","0.6","negative","37500","274","167"
"60","0.2","39","0.6","negative","1000","259","182"
"54","0.2","39","0.6","negative","38400","257","184"
"58","0.2","39","0.6","negative","36700","254","187"
"55","0.2","39","0.6","negative","38000","251","190"
"53","0.2","39","0.6","negative","37800","270","171"
"59","0.2","39","0.6","negative","32700","263","178"
"56","0.2","39","0.6","negative","36500","272","169"
"52","0.2","39","0.6","negative","37600","274","167"
"60","0.2","39","0.6","negative","1100","258","183"
"54","0.2","39","0.6","negative","38500","257","184"
"58","0.2","39","0.6","negative","36800","254","187"
"57","0.2","39","0.6","negative","37900","264","177"
"55","0.2","39","0.6","negative","38100","251","190"
"53","0.2","39","0.6","negative","37900","270","171"
"59","0.2","39","0.6","negative","32800","263","178"
"56","0.2","39","0.6","negative","36600","272","169"
"52","0.2","39","0.6","negative","37700","274","167"
"60","0.2","39","0.6","negative","1200","258","183"
"54","0.2","39","0.6","negative","38600","257","184"
"58","0.2","39","0.6","negative","36900","254","187"
