"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"experimento-3-negativa"
"01/28/2026 09:13:04:081 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-53","53","-5","4"
"[run number]","learning-rate","percent-option-B","agents-updated-per-tick","confidence-threshold","spatial-interactions?","influence-type","[step]","pref-A","pref-B"
"4881","0.53","39","5","1.62","false","negative","69","651","419"
"4876","0.53","39","5","1.62","false","negative","166","674","396"
"4874","0.53","39","5","1.62","false","negative","259","703","367"
"4872","0.53","39","5","1.62","false","negative","259","713","357"
"4882","0.53","39","5","1.62","false","negative","69","660","410"
"4879","0.53","39","5","1.62","false","negative","166","680","390"
"4875","0.53","39","5","1.62","false","negative","259","717","353"
"4880","0.53","39","5","1.62","false","negative","166","675","395"
"4873","0.53","39","5","1.62","false","negative","259","697","373"
"4877","0.53","39","5","1.62","false","negative","259","701","369"
"4878","0.53","39","5","1.62","false","negative","259","715","355"
"4886","0.53","39","5","1.62","false","negative","69","659","411"
"4884","0.53","39","5","1.62","false","negative","69","672","398"
"4883","0.53","39","5","1.62","false","negative","69","644","426"
"4885","0.53","39","5","1.62","false","negative","69","654","416"
"4887","0.53","39","5","1.62","false","negative","69","665","405"
"4879","0.53","39","5","1.62","false","negative","259","720","350"
"4876","0.53","39","5","1.62","false","negative","259","690","380"
"4888","0.53","39","5","1.62","false","negative","69","645","425"
"4880","0.53","39","5","1.62","false","negative","259","709","361"
"4881","0.53","39","5","1.62","false","negative","166","677","393"
"4889","0.53","39","5","1.62","false","negative","69","648","422"
"4882","0.53","39","5","1.62","false","negative","166","662","408"
"4890","0.53","39","5","1.62","false","negative","69","661","409"
"4886","0.53","39","5","1.62","false","negative","166","662","408"
"4884","0.53","39","5","1.62","false","negative","166","687","383"
"4892","0.53","39","5","1.63","false","negative","69","642","428"
"4891","0.53","39","5","1.63","false","negative","69","664","406"
"4888","0.53","39","5","1.62","false","negative","166","667","403"
"4887","0.53","39","5","1.62","false","negative","166","669","401"
"4889","0.53","39","5","1.62","false","negative","166","682","388"
"4883","0.53","39","5","1.62","false","negative","166","683","387"
"4885","0.53","39","5","1.62","false","negative","166","672","398"
"4890","0.53","39","5","1.62","false","negative","166","685","385"
"4886","0.53","39","5","1.62","false","negative","259","713","357"
"4884","0.53","39","5","1.62","false","negative","259","734","336"
"4882","0.53","39","5","1.62","false","negative","259","691","379"
"4881","0.53","39","5","1.62","false","negative","259","699","371"
"4892","0.53","39","5","1.63","false","negative","166","678","392"
"4888","0.53","39","5","1.62","false","negative","259","709","361"
"4889","0.53","39","5","1.62","false","negative","259","721","349"
"4891","0.53","39","5","1.63","false","negative","166","686","384"
"4893","0.53","39","5","1.63","false","negative","69","654","416"
"4887","0.53","39","5","1.62","false","negative","259","714","356"
"4890","0.53","39","5","1.62","false","negative","259","712","358"
"4894","0.53","39","5","1.63","false","negative","69","656","414"
"4895","0.53","39","5","1.63","false","negative","69","667","403"
"4883","0.53","39","5","1.62","false","negative","259","727","343"
"4897","0.53","39","5","1.63","false","negative","69","662","408"
"4896","0.53","39","5","1.63","false","negative","69","655","415"
"4892","0.53","39","5","1.63","false","negative","259","708","362"
"4885","0.53","39","5","1.62","false","negative","259","695","375"
"4898","0.53","39","5","1.63","false","negative","69","651","419"
"4900","0.53","39","5","1.63","false","negative","69","649","421"
"4893","0.53","39","5","1.63","false","negative","166","655","415"
"4899","0.53","39","5","1.63","false","negative","69","674","396"
"4891","0.53","39","5","1.63","false","negative","259","729","341"
"4902","0.53","39","5","1.63","false","negative","69","662","408"
"4894","0.53","39","5","1.63","false","negative","166","673","397"
"4901","0.53","39","5","1.63","false","negative","69","673","397"
"4897","0.53","39","5","1.63","false","negative","166","695","375"
"4895","0.53","39","5","1.63","false","negative","166","692","378"
"4898","0.53","39","5","1.63","false","negative","166","676","394"
"4903","0.53","39","5","1.63","false","negative","69","642","428"
"4896","0.53","39","5","1.63","false","negative","166","677","393"
"4893","0.53","39","5","1.63","false","negative","259","692","378"
"4900","0.53","39","5","1.63","false","negative","166","674","396"
"4904","0.53","39","5","1.63","false","negative","69","653","417"
"4902","0.53","39","5","1.63","false","negative","166","671","399"
"4894","0.53","39","5","1.63","false","negative","259","704","366"
"4897","0.53","39","5","1.63","false","negative","259","735","335"
"4898","0.53","39","5","1.63","false","negative","259","702","368"
"4905","0.53","39","5","1.63","false","negative","69","660","410"
"4895","0.53","39","5","1.63","false","negative","259","744","326"
"4901","0.53","39","5","1.63","false","negative","166","698","372"
"4900","0.53","39","5","1.63","false","negative","259","697","373"
"4907","0.53","39","5","1.63","false","negative","69","648","422"
"4903","0.53","39","5","1.63","false","negative","166","657","413"
"4908","0.53","39","5","1.63","false","negative","69","661","409"
"4906","0.53","39","5","1.63","false","negative","69","663","407"
"4902","0.53","39","5","1.63","false","negative","259","704","366"
"4896","0.53","39","5","1.63","false","negative","259","723","347"
"4904","0.53","39","5","1.63","false","negative","166","666","404"
"4910","0.53","39","5","1.63","false","negative","69","663","407"
"4905","0.53","39","5","1.63","false","negative","166","668","402"
"4899","0.53","39","5","1.63","false","negative","166","707","363"
"4909","0.53","39","5","1.63","false","negative","69","666","404"
"4911","0.53","39","5","1.63","false","negative","69","649","421"
"4907","0.53","39","5","1.63","false","negative","166","666","404"
"4906","0.53","39","5","1.63","false","negative","166","689","381"
"4908","0.53","39","5","1.63","false","negative","166","681","389"
"4912","0.53","39","5","1.63","false","negative","69","666","404"
"4901","0.53","39","5","1.63","false","negative","259","732","338"
"4910","0.53","39","5","1.63","false","negative","166","681","389"
"4905","0.53","39","5","1.63","false","negative","259","701","369"
"4903","0.53","39","5","1.63","false","negative","259","693","377"
"4904","0.53","39","5","1.63","false","negative","259","691","379"
"4911","0.53","39","5","1.63","false","negative","166","682","388"
"4907","0.53","39","5","1.63","false","negative","259","700","370"
"4909","0.53","39","5","1.63","false","negative","166","673","397"
"4906","0.53","39","5","1.63","false","negative","259","746","324"
"4908","0.53","39","5","1.63","false","negative","259","702","368"
"4914","0.53","39","5","1.63","false","negative","69","650","420"
"4913","0.53","39","5","1.63","false","negative","69","654","416"
"4910","0.53","39","5","1.63","false","negative","259","726","344"
"4916","0.53","39","5","1.63","false","negative","69","655","415"
"4915","0.53","39","5","1.63","false","negative","69","636","434"
"4917","0.53","39","5","1.63","false","negative","69","660","410"
"4912","0.53","39","5","1.63","false","negative","166","676","394"
"4911","0.53","39","5","1.63","false","negative","259","711","359"
"4919","0.53","39","5","1.63","false","negative","69","650","420"
"4918","0.53","39","5","1.63","false","negative","69","648","422"
"4920","0.53","39","5","1.63","false","negative","69","649","421"
"4899","0.53","39","5","1.63","false","negative","259","733","337"
"4914","0.53","39","5","1.63","false","negative","166","669","401"
"4909","0.53","39","5","1.63","false","negative","259","709","361"
"4921","0.53","39","5","1.64","false","negative","69","676","394"
"4917","0.53","39","5","1.63","false","negative","166","664","406"
"4913","0.53","39","5","1.63","false","negative","166","680","390"
"4919","0.53","39","5","1.63","false","negative","166","671","399"
"4916","0.53","39","5","1.63","false","negative","166","663","407"
"4922","0.53","39","5","1.64","false","negative","69","650","420"
"4918","0.53","39","5","1.63","false","negative","166","687","383"
"4915","0.53","39","5","1.63","false","negative","166","667","403"
"4920","0.53","39","5","1.63","false","negative","166","635","435"
"4912","0.53","39","5","1.63","false","negative","259","708","362"
"4923","0.53","39","5","1.64","false","negative","69","663","407"
"4914","0.53","39","5","1.63","false","negative","259","690","380"
"4921","0.53","39","5","1.64","false","negative","166","681","389"
"4917","0.53","39","5","1.63","false","negative","259","708","362"
"4919","0.53","39","5","1.63","false","negative","259","694","376"
"4918","0.53","39","5","1.63","false","negative","259","730","340"
"4920","0.53","39","5","1.63","false","negative","259","674","396"
"4925","0.53","39","5","1.64","false","negative","69","669","401"
"4916","0.53","39","5","1.63","false","negative","259","697","373"
"4922","0.53","39","5","1.64","false","negative","166","682","388"
"4913","0.53","39","5","1.63","false","negative","259","714","356"
"4924","0.53","39","5","1.64","false","negative","69","661","409"
"4915","0.53","39","5","1.63","false","negative","259","715","355"
"4926","0.53","39","5","1.64","false","negative","69","672","398"
"4921","0.53","39","5","1.64","false","negative","259","679","391"
"4923","0.53","39","5","1.64","false","negative","166","670","400"
"4927","0.53","39","5","1.64","false","negative","69","659","411"
"4928","0.53","39","5","1.64","false","negative","69","646","424"
"4929","0.53","39","5","1.64","false","negative","69","648","422"
"4930","0.53","39","5","1.64","false","negative","69","669","401"
"4933","0.53","39","5","1.64","false","negative","69","668","402"
"4925","0.53","39","5","1.64","false","negative","166","677","393"
"4931","0.53","39","5","1.64","false","negative","69","660","410"
"4922","0.53","39","5","1.64","false","negative","259","705","365"
"4926","0.53","39","5","1.64","false","negative","166","680","390"
"4932","0.53","39","5","1.64","false","negative","69","647","423"
"4927","0.53","39","5","1.64","false","negative","166","693","377"
"4924","0.53","39","5","1.64","false","negative","166","669","401"
"4929","0.53","39","5","1.64","false","negative","166","693","377"
"4923","0.53","39","5","1.64","false","negative","259","717","353"
"4928","0.53","39","5","1.64","false","negative","166","693","377"
"4934","0.53","39","5","1.64","false","negative","69","659","411"
"4933","0.53","39","5","1.64","false","negative","166","690","380"
"4925","0.53","39","5","1.64","false","negative","259","711","359"
"4930","0.53","39","5","1.64","false","negative","166","717","353"
"4926","0.53","39","5","1.64","false","negative","259","712","358"
"4931","0.53","39","5","1.64","false","negative","166","684","386"
"4927","0.53","39","5","1.64","false","negative","259","743","327"
"4935","0.53","39","5","1.64","false","negative","69","668","402"
"4929","0.53","39","5","1.64","false","negative","259","723","347"
"4936","0.53","39","5","1.64","false","negative","69","665","405"
"4928","0.53","39","5","1.64","false","negative","259","737","333"
"4924","0.53","39","5","1.64","false","negative","259","699","371"
"4937","0.53","39","5","1.64","false","negative","69","641","429"
"4938","0.53","39","5","1.64","false","negative","69","670","400"
"4933","0.53","39","5","1.64","false","negative","259","731","339"
"4934","0.53","39","5","1.64","false","negative","166","689","381"
"4939","0.53","39","5","1.64","false","negative","69","655","415"
"4930","0.53","39","5","1.64","false","negative","259","729","341"
"4940","0.53","39","5","1.64","false","negative","69","668","402"
"4935","0.53","39","5","1.64","false","negative","166","674","396"
"4942","0.53","39","5","1.64","false","negative","69","684","386"
"4936","0.53","39","5","1.64","false","negative","166","689","381"
"4941","0.53","39","5","1.64","false","negative","69","665","405"
"4931","0.53","39","5","1.64","false","negative","259","714","356"
"4937","0.53","39","5","1.64","false","negative","166","672","398"
"4932","0.53","39","5","1.64","false","negative","166","669","401"
"4938","0.53","39","5","1.64","false","negative","166","678","392"
"4943","0.53","39","5","1.64","false","negative","69","648","422"
"4939","0.53","39","5","1.64","false","negative","166","643","427"
"4940","0.53","39","5","1.64","false","negative","166","674","396"
"4934","0.53","39","5","1.64","false","negative","259","731","339"
"4942","0.53","39","5","1.64","false","negative","166","687","383"
"4936","0.53","39","5","1.64","false","negative","259","731","339"
"4935","0.53","39","5","1.64","false","negative","259","717","353"
"4937","0.53","39","5","1.64","false","negative","259","701","369"
"4938","0.53","39","5","1.64","false","negative","259","730","340"
"4941","0.53","39","5","1.64","false","negative","166","685","385"
"4939","0.53","39","5","1.64","false","negative","259","679","391"
"4932","0.53","39","5","1.64","false","negative","259","706","364"
"4945","0.53","39","5","1.64","false","negative","69","669","401"
"4943","0.53","39","5","1.64","false","negative","166","678","392"
"4946","0.53","39","5","1.64","false","negative","69","669","401"
"4940","0.53","39","5","1.64","false","negative","259","696","374"
"4948","0.53","39","5","1.64","false","negative","69","652","418"
"4949","0.53","39","5","1.64","false","negative","69","666","404"
"4942","0.53","39","5","1.64","false","negative","259","706","364"
"4947","0.53","39","5","1.64","false","negative","69","660","410"
"4950","0.53","39","5","1.64","false","negative","69","666","404"
"4944","0.53","39","5","1.64","false","negative","69","637","433"
"4953","0.53","39","5","1.65","false","negative","69","666","404"
"4952","0.53","39","5","1.65","false","negative","69","659","411"
"4946","0.53","39","5","1.64","false","negative","166","686","384"
"4951","0.53","39","5","1.65","false","negative","69","653","417"
"4945","0.53","39","5","1.64","false","negative","166","691","379"
"4949","0.53","39","5","1.64","false","negative","166","699","371"
"4948","0.53","39","5","1.64","false","negative","166","678","392"
"4941","0.53","39","5","1.64","false","negative","259","727","343"
"4943","0.53","39","5","1.64","false","negative","259","695","375"
"4950","0.53","39","5","1.64","false","negative","166","693","377"
"4947","0.53","39","5","1.64","false","negative","166","666","404"
"4953","0.53","39","5","1.65","false","negative","166","668","402"
"4946","0.53","39","5","1.64","false","negative","259","714","356"
"4952","0.53","39","5","1.65","false","negative","166","679","391"
"4944","0.53","39","5","1.64","false","negative","166","678","392"
"4954","0.53","39","5","1.65","false","negative","69","664","406"
"4948","0.53","39","5","1.64","false","negative","259","708","362"
"4955","0.53","39","5","1.65","false","negative","69","647","423"
"4951","0.53","39","5","1.65","false","negative","166","689","381"
"4945","0.53","39","5","1.64","false","negative","259","741","329"
"4950","0.53","39","5","1.64","false","negative","259","710","360"
"4956","0.53","39","5","1.65","false","negative","69","665","405"
"4947","0.53","39","5","1.64","false","negative","259","704","366"
"4957","0.53","39","5","1.65","false","negative","69","666","404"
"4953","0.53","39","5","1.65","false","negative","259","701","369"
"4952","0.53","39","5","1.65","false","negative","259","698","372"
"4959","0.53","39","5","1.65","false","negative","69","642","428"
"4958","0.53","39","5","1.65","false","negative","69","669","401"
"4944","0.53","39","5","1.64","false","negative","259","698","372"
"4961","0.53","39","5","1.65","false","negative","69","661","409"
"4955","0.53","39","5","1.65","false","negative","166","651","419"
"4954","0.53","39","5","1.65","false","negative","166","686","384"
"4949","0.53","39","5","1.64","false","negative","259","720","350"
"4956","0.53","39","5","1.65","false","negative","166","680","390"
"4960","0.53","39","5","1.65","false","negative","69","653","417"
"4957","0.53","39","5","1.65","false","negative","166","680","390"
"4962","0.53","39","5","1.65","false","negative","69","675","395"
"4959","0.53","39","5","1.65","false","negative","166","669","401"
"4964","0.53","39","5","1.65","false","negative","69","637","433"
"4963","0.53","39","5","1.65","false","negative","69","654","416"
"4958","0.53","39","5","1.65","false","negative","166","686","384"
"4961","0.53","39","5","1.65","false","negative","166","698","372"
"4956","0.53","39","5","1.65","false","negative","259","726","344"
"4957","0.53","39","5","1.65","false","negative","259","715","355"
"4955","0.53","39","5","1.65","false","negative","259","673","397"
"4962","0.53","39","5","1.65","false","negative","166","700","370"
"4951","0.53","39","5","1.65","false","negative","259","723","347"
"4959","0.53","39","5","1.65","false","negative","259","707","363"
"4960","0.53","39","5","1.65","false","negative","166","674","396"
"4954","0.53","39","5","1.65","false","negative","259","727","343"
"4964","0.53","39","5","1.65","false","negative","166","649","421"
"4965","0.53","39","5","1.65","false","negative","69","673","397"
"4961","0.53","39","5","1.65","false","negative","259","728","342"
"4958","0.53","39","5","1.65","false","negative","259","710","360"
"4963","0.53","39","5","1.65","false","negative","166","668","402"
"4969","0.53","39","5","1.65","false","negative","69","655","415"
"4967","0.53","39","5","1.65","false","negative","69","659","411"
"4968","0.53","39","5","1.65","false","negative","69","658","412"
"4962","0.53","39","5","1.65","false","negative","259","741","329"
"4970","0.53","39","5","1.65","false","negative","69","650","420"
"4964","0.53","39","5","1.65","false","negative","259","659","411"
"4971","0.53","39","5","1.65","false","negative","69","674","396"
"4965","0.53","39","5","1.65","false","negative","166","697","373"
"4960","0.53","39","5","1.65","false","negative","259","698","372"
"4972","0.53","39","5","1.65","false","negative","69","651","419"
"4969","0.53","39","5","1.65","false","negative","166","691","379"
"4973","0.53","39","5","1.65","false","negative","69","637","433"
"4966","0.53","39","5","1.65","false","negative","69","661","409"
"4974","0.53","39","5","1.65","false","negative","69","658","412"
"4967","0.53","39","5","1.65","false","negative","166","674","396"
"4963","0.53","39","5","1.65","false","negative","259","722","348"
"4971","0.53","39","5","1.65","false","negative","166","690","380"
"4968","0.53","39","5","1.65","false","negative","166","668","402"
"4975","0.53","39","5","1.65","false","negative","69","657","413"
"4970","0.53","39","5","1.65","false","negative","166","681","389"
"4965","0.53","39","5","1.65","false","negative","259","737","333"
"4969","0.53","39","5","1.65","false","negative","259","717","353"
"4973","0.53","39","5","1.65","false","negative","166","670","400"
"4972","0.53","39","5","1.65","false","negative","166","688","382"
"4966","0.53","39","5","1.65","false","negative","166","696","374"
"4974","0.53","39","5","1.65","false","negative","166","671","399"
"4977","0.53","39","5","1.65","false","negative","69","653","417"
"4971","0.53","39","5","1.65","false","negative","259","731","339"
"4967","0.53","39","5","1.65","false","negative","259","704","366"
"4976","0.53","39","5","1.65","false","negative","69","652","418"
"4978","0.53","39","5","1.65","false","negative","69","666","404"
"4966","0.53","39","5","1.65","false","negative","259","718","352"
"4974","0.53","39","5","1.65","false","negative","259","727","343"
"4975","0.53","39","5","1.65","false","negative","166","664","406"
"4973","0.53","39","5","1.65","false","negative","259","697","373"
"4972","0.53","39","5","1.65","false","negative","259","712","358"
"4970","0.53","39","5","1.65","false","negative","259","698","372"
"4968","0.53","39","5","1.65","false","negative","259","697","373"
"4979","0.53","39","5","1.65","false","negative","69","661","409"
"4977","0.53","39","5","1.65","false","negative","166","646","424"
"4980","0.53","39","5","1.65","false","negative","69","658","412"
"4981","0.53","39","5","1.66","false","negative","69","658","412"
"4978","0.53","39","5","1.65","false","negative","166","701","369"
"4982","0.53","39","5","1.66","false","negative","69","656","414"
"4983","0.53","39","5","1.66","false","negative","69","676","394"
"4984","0.53","39","5","1.66","false","negative","69","637","433"
"4976","0.53","39","5","1.65","false","negative","166","669","401"
"4985","0.53","39","5","1.66","false","negative","69","676","394"
"4986","0.53","39","5","1.66","false","negative","69","629","441"
"4979","0.53","39","5","1.65","false","negative","166","696","374"
"4975","0.53","39","5","1.65","false","negative","259","714","356"
"4977","0.53","39","5","1.65","false","negative","259","691","379"
"4981","0.53","39","5","1.66","false","negative","166","687","383"
"4978","0.53","39","5","1.65","false","negative","259","732","338"
"4982","0.53","39","5","1.66","false","negative","166","687","383"
"4980","0.53","39","5","1.65","false","negative","166","702","368"
"4983","0.53","39","5","1.66","false","negative","166","684","386"
"4988","0.53","39","5","1.66","false","negative","69","659","411"
"4987","0.53","39","5","1.66","false","negative","69","669","401"
"4979","0.53","39","5","1.65","false","negative","259","723","347"
"4984","0.53","39","5","1.66","false","negative","166","663","407"
"4989","0.53","39","5","1.66","false","negative","69","684","386"
"4976","0.53","39","5","1.65","false","negative","259","710","360"
"4985","0.53","39","5","1.66","false","negative","166","687","383"
"4986","0.53","39","5","1.66","false","negative","166","634","436"
"4981","0.53","39","5","1.66","false","negative","259","696","374"
"4982","0.53","39","5","1.66","false","negative","259","721","349"
"4990","0.53","39","5","1.66","false","negative","69","659","411"
"4988","0.53","39","5","1.66","false","negative","166","671","399"
"4983","0.53","39","5","1.66","false","negative","259","728","342"
"4980","0.53","39","5","1.65","false","negative","259","729","341"
"4989","0.53","39","5","1.66","false","negative","166","704","366"
"4992","0.53","39","5","1.66","false","negative","69","658","412"
"4993","0.53","39","5","1.66","false","negative","69","665","405"
"4984","0.53","39","5","1.66","false","negative","259","685","385"
"4987","0.53","39","5","1.66","false","negative","166","698","372"
"4991","0.53","39","5","1.66","false","negative","69","666","404"
"4990","0.53","39","5","1.66","false","negative","166","702","368"
"4994","0.53","39","5","1.66","false","negative","69","686","384"
"4988","0.53","39","5","1.66","false","negative","259","704","366"
"4996","0.53","39","5","1.66","false","negative","69","670","400"
"4995","0.53","39","5","1.66","false","negative","69","659","411"
"4989","0.53","39","5","1.66","false","negative","259","731","339"
"4992","0.53","39","5","1.66","false","negative","166","685","385"
"4986","0.53","39","5","1.66","false","negative","259","668","402"
"4993","0.53","39","5","1.66","false","negative","166","697","373"
"4985","0.53","39","5","1.66","false","negative","259","731","339"
"4997","0.53","39","5","1.66","false","negative","69","670","400"
"4990","0.53","39","5","1.66","false","negative","259","737","333"
"4994","0.53","39","5","1.66","false","negative","166","693","377"
"4987","0.53","39","5","1.66","false","negative","259","733","337"
"4998","0.53","39","5","1.66","false","negative","69","645","425"
"4991","0.53","39","5","1.66","false","negative","166","674","396"
"4999","0.53","39","5","1.66","false","negative","69","662","408"
"4992","0.53","39","5","1.66","false","negative","259","723","347"
"5000","0.53","39","5","1.66","false","negative","69","665","405"
"4996","0.53","39","5","1.66","false","negative","166","682","388"
"4993","0.53","39","5","1.66","false","negative","259","731","339"
"4995","0.53","39","5","1.66","false","negative","166","683","387"
"4997","0.53","39","5","1.66","false","negative","166","675","395"
"5002","0.53","39","5","1.66","false","negative","69","637","433"
"4994","0.53","39","5","1.66","false","negative","259","755","315"
"5003","0.53","39","5","1.66","false","negative","69","643","427"
"5004","0.53","39","5","1.66","false","negative","69","664","406"
"4991","0.53","39","5","1.66","false","negative","259","703","367"
"4996","0.53","39","5","1.66","false","negative","259","701","369"
"4999","0.53","39","5","1.66","false","negative","166","664","406"
"4997","0.53","39","5","1.66","false","negative","259","707","363"
"5000","0.53","39","5","1.66","false","negative","166","693","377"
"4995","0.53","39","5","1.66","false","negative","259","695","375"
"5001","0.53","39","5","1.66","false","negative","69","664","406"
"5003","0.53","39","5","1.66","false","negative","166","667","403"
"5005","0.53","39","5","1.66","false","negative","69","659","411"
"5002","0.53","39","5","1.66","false","negative","166","678","392"
"5004","0.53","39","5","1.66","false","negative","166","703","367"
"4998","0.53","39","5","1.66","false","negative","166","661","409"
"5008","0.53","39","5","1.66","false","negative","69","661","409"
"5007","0.53","39","5","1.66","false","negative","69","664","406"
"5006","0.53","39","5","1.66","false","negative","69","658","412"
"5009","0.53","39","5","1.66","false","negative","69","659","411"
"5001","0.53","39","5","1.66","false","negative","166","687","383"
"5003","0.53","39","5","1.66","false","negative","259","697","373"
"5005","0.53","39","5","1.66","false","negative","166","701","369"
"4999","0.53","39","5","1.66","false","negative","259","711","359"
"5004","0.53","39","5","1.66","false","negative","259","727","343"
"4998","0.53","39","5","1.66","false","negative","259","699","371"
"5000","0.53","39","5","1.66","false","negative","259","714","356"
"5002","0.53","39","5","1.66","false","negative","259","695","375"
"5008","0.53","39","5","1.66","false","negative","166","680","390"
"5010","0.53","39","5","1.66","false","negative","69","670","400"
"5001","0.53","39","5","1.66","false","negative","259","717","353"
"5012","0.53","39","5","1.67","false","negative","69","653","417"
"5013","0.53","39","5","1.67","false","negative","69","661","409"
"5009","0.53","39","5","1.66","false","negative","166","673","397"
"5011","0.53","39","5","1.67","false","negative","69","652","418"
"5005","0.53","39","5","1.66","false","negative","259","716","354"
"5006","0.53","39","5","1.66","false","negative","166","676","394"
"5014","0.53","39","5","1.67","false","negative","69","646","424"
"5015","0.53","39","5","1.67","false","negative","69","663","407"
"5016","0.53","39","5","1.67","false","negative","69","658","412"
"5008","0.53","39","5","1.66","false","negative","259","721","349"
"5010","0.53","39","5","1.66","false","negative","166","679","391"
"5012","0.53","39","5","1.67","false","negative","166","688","382"
"5013","0.53","39","5","1.67","false","negative","166","682","388"
"5017","0.53","39","5","1.67","false","negative","69","674","396"
"5007","0.53","39","5","1.66","false","negative","166","687","383"
"5018","0.53","39","5","1.67","false","negative","69","646","424"
"5016","0.53","39","5","1.67","false","negative","166","683","387"
"5010","0.53","39","5","1.66","false","negative","259","729","341"
"5009","0.53","39","5","1.66","false","negative","259","718","352"
"5012","0.53","39","5","1.67","false","negative","259","720","350"
"5015","0.53","39","5","1.67","false","negative","166","702","368"
"5013","0.53","39","5","1.67","false","negative","259","715","355"
"5014","0.53","39","5","1.67","false","negative","166","677","393"
"5011","0.53","39","5","1.67","false","negative","166","671","399"
"5017","0.53","39","5","1.67","false","negative","166","677","393"
"5006","0.53","39","5","1.66","false","negative","259","723","347"
"5018","0.53","39","5","1.67","false","negative","166","665","405"
"5019","0.53","39","5","1.67","false","negative","69","666","404"
"5007","0.53","39","5","1.66","false","negative","259","705","365"
"5016","0.53","39","5","1.67","false","negative","259","686","384"
"5021","0.53","39","5","1.67","false","negative","69","669","401"
"5020","0.53","39","5","1.67","false","negative","69","666","404"
"5022","0.53","39","5","1.67","false","negative","69","650","420"
"5017","0.53","39","5","1.67","false","negative","259","712","358"
"5023","0.53","39","5","1.67","false","negative","69","673","397"
"5025","0.53","39","5","1.67","false","negative","69","649","421"
"5024","0.53","39","5","1.67","false","negative","69","649","421"
"5015","0.53","39","5","1.67","false","negative","259","740","330"
"5019","0.53","39","5","1.67","false","negative","166","681","389"
"5018","0.53","39","5","1.67","false","negative","259","682","388"
"5021","0.53","39","5","1.67","false","negative","166","676","394"
"5022","0.53","39","5","1.67","false","negative","166","672","398"
"5014","0.53","39","5","1.67","false","negative","259","698","372"
"5011","0.53","39","5","1.67","false","negative","259","697","373"
"5028","0.53","39","5","1.67","false","negative","69","657","413"
"5026","0.53","39","5","1.67","false","negative","69","658","412"
"5020","0.53","39","5","1.67","false","negative","166","674","396"
"5025","0.53","39","5","1.67","false","negative","166","685","385"
"5027","0.53","39","5","1.67","false","negative","69","670","400"
"5019","0.53","39","5","1.67","false","negative","259","702","368"
"5024","0.53","39","5","1.67","false","negative","166","679","391"
"5022","0.53","39","5","1.67","false","negative","259","690","380"
"5021","0.53","39","5","1.67","false","negative","259","701","369"
"5023","0.53","39","5","1.67","false","negative","166","691","379"
"5030","0.53","39","5","1.67","false","negative","69","660","410"
"5029","0.53","39","5","1.67","false","negative","69","662","408"
"5028","0.53","39","5","1.67","false","negative","166","691","379"
"5031","0.53","39","5","1.67","false","negative","69","632","438"
"5025","0.53","39","5","1.67","false","negative","259","706","364"
"5033","0.53","39","5","1.67","false","negative","69","656","414"
"5032","0.53","39","5","1.67","false","negative","69","665","405"
"5020","0.53","39","5","1.67","false","negative","259","714","356"
"5027","0.53","39","5","1.67","false","negative","166","686","384"
"5024","0.53","39","5","1.67","false","negative","259","711","359"
"5034","0.53","39","5","1.67","false","negative","69","649","421"
"5023","0.53","39","5","1.67","false","negative","259","725","345"
"5028","0.53","39","5","1.67","false","negative","259","724","346"
"5030","0.53","39","5","1.67","false","negative","166","694","376"
"5029","0.53","39","5","1.67","false","negative","166","688","382"
"5031","0.53","39","5","1.67","false","negative","166","656","414"
"5035","0.53","39","5","1.67","false","negative","69","657","413"
"5032","0.53","39","5","1.67","false","negative","166","689","381"
"5033","0.53","39","5","1.67","false","negative","166","690","380"
"5036","0.53","39","5","1.67","false","negative","69","666","404"
"5026","0.53","39","5","1.67","false","negative","166","685","385"
"5027","0.53","39","5","1.67","false","negative","259","737","333"
"5038","0.53","39","5","1.67","false","negative","69","654","416"
"5037","0.53","39","5","1.67","false","negative","69","647","423"
"5034","0.53","39","5","1.67","false","negative","166","678","392"
"5031","0.53","39","5","1.67","false","negative","259","696","374"
"5032","0.53","39","5","1.67","false","negative","259","707","363"
"5033","0.53","39","5","1.67","false","negative","259","712","358"
"5026","0.53","39","5","1.67","false","negative","259","725","345"
"5038","0.53","39","5","1.67","false","negative","166","667","403"
"5036","0.53","39","5","1.67","false","negative","166","677","393"
"5040","0.53","39","5","1.67","false","negative","69","678","392"
"5039","0.53","39","5","1.67","false","negative","69","650","420"
"5035","0.53","39","5","1.67","false","negative","166","671","399"
"5029","0.53","39","5","1.67","false","negative","259","722","348"
"5030","0.53","39","5","1.67","false","negative","259","736","334"
"5034","0.53","39","5","1.67","false","negative","259","687","383"
"5042","0.53","39","5","1.68","false","negative","69","680","390"
"5041","0.53","39","5","1.68","false","negative","69","659","411"
"5043","0.53","39","5","1.68","false","negative","69","667","403"
"5046","0.53","39","5","1.68","false","negative","69","651","419"
"5037","0.53","39","5","1.67","false","negative","166","661","409"
"5038","0.53","39","5","1.67","false","negative","259","720","350"
"5040","0.53","39","5","1.67","false","negative","166","694","376"
"5044","0.53","39","5","1.68","false","negative","69","670","400"
"5045","0.53","39","5","1.68","false","negative","69","666","404"
"5042","0.53","39","5","1.68","false","negative","166","702","368"
